17690668,SAHB,180101,01/01/2018 10:15:00,1125-Traffic Hazard,I205 W / I5 S I205 W Con,Tracy,,,37.767231,-121.334115,10,77,,205,W,R12.87,13.8,,27,,1057410,205,W,10,77,,R12.485,13.415,37.76645,-121.340992,1.058,ML,3,W/O Paradise Cut Bridge,,
17690688,LAHB,180101,01/01/2018 10:32:00,1125-Traffic Hazard,I5 S / I5 S Sr152 W Con,Los Banos,,,37.059699,-120.972917,10,47,,5,S,17.84,402.8,,7,,1033610,5,S,10,47,,17.78,402.74,37.058884,-120.972156,2.035,ML,2, N/O Off Ramp to WB Rte 152,,
17690807,SAHB,180101,01/01/2018 12:28:00,ANIMAL-Live or Dead Animal,Sr99 S / Sr99 S Sr4 W Con,Stockton,,,37.965509,-121.243786,10,77,,99,S,19.015,254.8,,1,,1020110,99,S,10,77,,19.11,254.895,37.967421,-121.244816,.913,ML,3, S/O On Ramp from EB Fremont St/,,
17690845,SAHB,180101,01/01/2018 12:58:00,ANIMAL-Live or Dead Animal,I5 N / Pershing Ave Ofr,Stockton,,,37.953572,-121.309468,10,77,75000,5,N,26.808,472.3,,11,,1021810,5,N,10,77,75000,26.471,471.963,37.950998,-121.304377,.497,ML,4, Stockton Channel Viaduct,,
17690944,LAHB,180101,01/01/2018 14:08:00,1125-Traffic Hazard,Sr99 S / Exit 186b,Merced,,,37.295083,-120.477906,10,47,46898,99,S,14.379,187.7,,2,,1038010,99,S,10,47,46898,14.534,187.855,37.295474,-120.479801,.506,ML,2, S/O On Ramp from Rte 59/J St,,
17690965,LAHB,180101,01/01/2018 14:25:00,1125A-Animal Hazard,Sr99 S / North Briggsmore Ave Onr,Modesto,,,37.663849,-121.028415,10,99,,99,S,M18.265,229.3,,3,,10116010,99,S,10,99,48354,M18.52,229.555,37.665974,-121.031374,2.211,ML,3,N/O Carpenter Rd/Briggsmore Ave,,
17690967,SAHB,180101,01/01/2018 14:33:00,ANIMAL-Live or Dead Animal,Sr99 N / Hammer Ln Onr,Stockton,,,38.028855,-121.258235,10,77,,99,N,23.49,259.3,,1,,10107610,99,N,10,77,,23.05,258.86,38.023025,-121.25805,.592,ML,3,N/O E.Hammer Lane OC,,
17691001,SAHB,180101,01/01/2018 14:57:00,1179-Trfc Collision-1141 Enrt,I205 E / I205 E I5 N Con,Tracy,,,37.766866,-121.33394,10,77,,205,E,R12.47,13.4,,20,,1059310,205,E,10,77,,R11.94,12.87,37.765886,-121.343385,1.812,ML,3,E/O Tom Paine Slough,,
17691126,SAHB,180101,01/01/2018 16:30:00,1182-Trfc Collision-No Inj,I205 W / N Tracy Blvd Ofr,Tracy,,,37.7631,-121.430147,10,77,80238,205,W,R7.27,8.2,,27,,1026910,205,W,10,77,80238,R7.12,8.05,37.763069,-121.43306,.288,ML,3, E/O Tracy Blvd UC,,
17691363,SAHB,180101,01/01/2018 19:40:00,1125-Traffic Hazard,Sr99 S / Sr12 W,Stockton,,,38.134156,-121.257631,10,77,42202,99,S,30.715,266.5,,2,,1067610,99,S,10,77,42202,31.61,267.395,38.146194,-121.261344,1.7,ML,2,S/O Off Ramp to Turner Rd,,
17691369,SAHB,180101,01/01/2018 19:43:00,1125-Traffic Hazard,I5 S / Sr12 Ofr,Stockton,,,38.121401,-121.40039,10,77,,5,S,40.008,485.5,,3,,1078610,5,S,10,77,,41.085,486.577,38.137531,-121.399381,2.615,ML,2,S/O Turner Rd,,
17691378,SAHB,180101,01/01/2018 19:52:00,ANIMAL-Live or Dead Animal,French Camp Rd Ofr / I5 S,ST,,,37.900716,-121.285319,10,77,,5,S,R22.808,468.3,,5,,1096010,5,S,10,77,,R22.565,468.057,37.897626,-121.284172,.427,ML,3,N/O French Camp Rd OC,,
17691484,SAHB,180101,01/01/2018 22:07:00,1182-Trfc Collision-No Inj,I205 W / N Tracy Blvd Ofr,Tracy,,,37.7631,-121.430147,10,77,80238,205,W,R7.27,8.2,,32,,1026910,205,W,10,77,80238,R7.12,8.05,37.763069,-121.43306,.288,ML,3, E/O Tracy Blvd UC,,
17691503,LAHB,180101,01/01/2018 22:32:00,1125A-Animal Hazard,Sr99 S / Broadway Kiernan Ave Ofr,Modesto,,,37.711191,-121.084843,10,99,,99,S,R22.865,233.9,,40,,10109910,99,S,10,99,,R23.023,234.058,37.712762,-121.087989,.841,ML,3,N/O SR 219/Broadway Ave,,
17691578,SAHB,180102,01/02/2018 01:25:00,FIRE-Report of Fire,I5 N / Xtown,Stockton,,,37.948611,-121.300556,10,77,75000,5,N,26.208,471.7,,4,,1021710,5,N,10,77,75000,25.974,471.466,37.945536,-121.299006,.612,ML,4, Church St UC,,
17691583,LAHB,180102,01/02/2018 01:29:00,1125-Traffic Hazard,Sr99 S / W Main,Modesto,,,37.49608,-120.871987,10,99,80812,99,S,R3.673,214.4,,3,,1077010,99,S,10,99,,R5.089,215.816,37.51446,-120.881759,4.356,ML,3,N/O Fulkerth Rd,,
17691629,SAHB,180102,01/02/2018 03:41:00,1125-Traffic Hazard,I205 W / Mountain House Pkwy Ofr,Tracy,,,37.74219,-121.525634,10,77,,205,W,1.67,2.6,,2,,10122610,205,W,10,77,,1.97,2.9,37.741902,-121.520589,.848,ML,4, E/O Mountain House Pkwy,,
17691632,SAHB,180102,01/02/2018 03:57:00,1183-Trfc Collision-Unkn Inj,I5 S / Louise Ave Ofr,Stockton,,,37.816004,-121.294308,10,77,40704,5,S,R16.808,462.3,,2,,1001110,5,S,10,77,40704,R16.9,462.392,37.817653,-121.293618,.27,ML,3,S/O Lathrop Rd,,
17691659,SAHB,180102,01/02/2018 05:25:00,1183-Trfc Collision-Unkn Inj,I205 W / I5 S I205 W Con,Tracy,,,37.767231,-121.334115,10,77,,205,W,R12.87,13.8,,37,,1057410,205,W,10,77,,R12.485,13.415,37.76645,-121.340992,1.058,ML,3,W/O Paradise Cut Bridge,,
17691666,SAHB,180102,01/02/2018 05:37:00,1179-Trfc Collision-1141Enrt,I5 S I205 W Con / I5 S,Stockton FSP,,,37.770009,-121.328246,10,77,,5,S,R12.908,458.4,,127,,10120810,5,S,10,77,,R12.874,458.366,37.769615,-121.328681,.232,ML,5,S/O Jct Rte EB I-205,,
17691667,SAHB,180102,01/02/2018 05:34:00,1125-Traffic Hazard,I5 S / Roth Rd Ofr,Stockton,,,37.859635,-121.281215,10,77,,5,S,R19.908,465.4,,3,,1000410,5,S,10,77,,R20.1,465.592,37.862729,-121.280287,.397,ML,3,N/O Roth Rd,,
17691668,SAHB,180102,01/02/2018 05:33:00,1179-Trfc Collision-1141 Enrt,I5 S I205 W Con / I5 S,Tracy,,,37.770009,-121.328246,10,77,,5,S,R12.908,458.4,,19,,10120810,5,S,10,77,,R12.874,458.366,37.769615,-121.328681,.232,ML,5,S/O Jct Rte EB I-205,,
17691685,SAHB,180102,01/02/2018 06:03:00,1182-Trfc Collision-No Inj,I205 W / I5 S I205 W Con,Stockton FSP,,,37.767231,-121.334115,10,77,,205,W,R12.87,13.8,,11,,1057410,205,W,10,77,,R12.485,13.415,37.76645,-121.340992,1.058,ML,3,W/O Paradise Cut Bridge,,
17691686,SAHB,180102,01/02/2018 05:58:00,1182-Trfc Collision-No Inj,Sr99 N / Hammer Ln Ofr,Stockton,,,38.01856,-121.25808,10,77,,99,N,22.79,258.6,,24,,1018910,99,N,10,77,,22.842,258.652,38.020014,-121.258003,.225,ML,3,S/O Off Ramp to Hammer Lane,,
17691712,SAHB,180102,01/02/2018 06:28:00,1182-Trfc Collision-No Inj,I5 S / I5 S I205 W Con,Tracy,,,37.770009,-121.328246,10,77,,5,S,R12.908,458.4,,1,,10120810,5,S,10,77,,R12.874,458.366,37.769615,-121.328681,.232,ML,5,S/O Jct Rte EB I-205,,
17691713,SAHB,180102,01/02/2018 06:23:00,1125-Traffic Hazard,Sr99 N / Peltier Rd Onr,Stockton,,,38.191818,-121.262668,10,77,,99,N,34.79,270.6,,7,,1062910,99,N,10,77,,35.647,271.457,38.204747,-121.262999,1.935,ML,2,N/O Off Ramp to Jahant Rd,,
17691824,SAHB,180102,01/02/2018 07:51:00,ANIMAL-Live or Dead Animal,Sr99 S / Mariposa Rd Ofr,Stockton,,,37.935383,-121.234306,10,77,,99,S,16.815,252.6,,10,,10118110,99,S,10,77,,16.793,252.578,37.935148,-121.234264,.177,ML,3,N/O Mariposa Rd OC,,
17691991,SAHB,180102,01/02/2018 10:00:00,ANIMAL-Live or Dead Animal,Sr4 W Ofr / W Charter Way,Stockton,,,37.936535,-121.298816,10,77,,4,W,15.834,61.856,,9,,1005710,4,W,10,77,,R16.50,64.034,37.949821,-121.292416,2.38,ML,3,E/O I-5,,
17691992,SAHB,180102,01/02/2018 09:59:00,1125A-Animal Hazard,Sr99 N / Mariposa Rd Ofr,Stockton,,,37.932786,-121.23382,10,77,,99,N,16.59,252.4,,21,,10117510,99,N,10,77,,16.592,252.402,37.932319,-121.23371,.954,ML,3,S/O Mariposa  Rd OC,,
17691994,LAHB,180102,01/02/2018 10:02:00,1125A-Animal Hazard,Sr99 N / Turlock Rest Area,Modesto,,,37.465608,-120.82704,10,47,,99,N,R0.348,211.1,,87,,1004210,99,N,10,99,,R0.41,211.162,37.466076,-120.828893,.25,ML,3,Turlock Rest Stop,,
17691999,SAHB,180102,01/02/2018 10:08:00,1182-Trfc Collision-No Inj,I5 S / Alpine Ave Ofr,Stockton,,,37.975,-121.339819,10,77,,5,S,29.308,474.8,,51,,1024110,5,S,10,77,,29.989,475.481,37.98433,-121.343505,1.291,ML,3, S/O March Lane UC,,
17692082,SAHB,180102,01/02/2018 11:07:00,1182-Trfc Collision-No Inj,Jack Tone Rd N Onr / Sr99 S,Stockton,,,37.749163,-121.137719,10,77,,99,S,2.015,237.8,,26,,1006310,99,S,10,77,61026,1.71,237.495,37.746588,-121.133409,1.78,ML,3,Milgeo Ave,,
17692098,LAHB,180102,01/02/2018 11:12:00,1182-Trfc Collision-No Inj,Sr99 S / 5th St Onr,Modesto,,,37.631102,-120.998086,10,99,48354,99,S,R15.365,226.4,,35,,1059010,99,S,10,99,,R14.711,225.746,37.621628,-120.995671,.871,ML,3, S/O Tuolumne Bridge,,
17692122,SAHB,180102,01/02/2018 11:29:00,1182-Trfc Collision-No Inj,I205 E / N Macarthur Dr Ofr,Tracy,,,37.763528,-121.418744,10,77,80238,205,E,R7.87,8.8,,9,,1025710,205,E,10,77,80238,R8.202,9.132,37.764305,-121.413348,.772,ML,3, W/O Mac Arthur Drive UC,,
17692175,SAHB,180102,01/02/2018 11:58:00,1125-Traffic Hazard,I580 E / Mountain House Pkwy Ofr,Tracy,,,37.722096,-121.538496,10,77,,580,E,13.804,14.4,,4,,10123210,580,E,10,77,,13.2,13.796,37.7164,-121.5306,2.45,ML,2,E/O Patterson Pass Rd,,
17692220,SAHB,180102,01/02/2018 12:23:00,1125-Traffic Hazard,I205 E / I205 E I5 N Con,Tracy,,,37.766866,-121.33394,10,77,,205,E,R12.47,13.4,,38,,1059310,205,E,10,77,,R11.94,12.87,37.765886,-121.343385,1.812,ML,3,E/O Tom Paine Slough,,
