17691378,SAHB,180101,01/01/2018 19:52:00,ANIMAL-Live or Dead Animal,French Camp Rd Ofr / I5 S,ST,,,37.900716,-121.285319,10,77,,5,S,R22.808,468.3,,5,
17691484,SAHB,180101,01/01/2018 22:07:00,1182-Trfc Collision-No Inj,I205 W / N Tracy Blvd Ofr,Tracy,,,37.7631,-121.430147,10,77,80238,205,W,R7.27,8.2,,32,
17691503,LAHB,180101,01/01/2018 22:32:00,1125A-Animal Hazard,Sr99 S / Broadway Kiernan Ave Ofr,Modesto,,,37.711191,-121.084843,10,99,,99,S,R22.865,233.9,,40,
17691578,SAHB,180102,01/02/2018 01:25:00,FIRE-Report of Fire,I5 N / Xtown,Stockton,,,37.948611,-121.300556,10,77,75000,5,N,26.208,471.7,,4,
17691583,LAHB,180102,01/02/2018 01:29:00,1125-Traffic Hazard,Sr99 S / W Main,Modesto,,,37.49608,-120.871987,10,99,80812,99,S,R3.673,214.4,,3,
17691629,SAHB,180102,01/02/2018 03:41:00,1125-Traffic Hazard,I205 W / Mountain House Pkwy Ofr,Tracy,,,37.74219,-121.525634,10,77,,205,W,1.67,2.6,,2,
17691632,SAHB,180102,01/02/2018 03:57:00,1183-Trfc Collision-Unkn Inj,I5 S / Louise Ave Ofr,Stockton,,,37.816004,-121.294308,10,77,40704,5,S,R16.808,462.3,,2,
17691659,SAHB,180102,01/02/2018 05:25:00,1183-Trfc Collision-Unkn Inj,I205 W / I5 S I205 W Con,Tracy,,,37.767231,-121.334115,10,77,,205,W,R12.87,13.8,,37,
17691666,SAHB,180102,01/02/2018 05:37:00,1179-Trfc Collision-1141Enrt,I5 S I205 W Con / I5 S,Stockton FSP,,,37.770009,-121.328246,10,77,,5,S,R12.908,458.4,,127,
17691667,SAHB,180102,01/02/2018 05:34:00,1125-Traffic Hazard,I5 S / Roth Rd Ofr,Stockton,,,37.859635,-121.281215,10,77,,5,S,R19.908,465.4,,3,
17691668,SAHB,180102,01/02/2018 05:33:00,1179-Trfc Collision-1141 Enrt,I5 S I205 W Con / I5 S,Tracy,,,37.770009,-121.328246,10,77,,5,S,R12.908,458.4,,19,
17691685,SAHB,180102,01/02/2018 06:03:00,1182-Trfc Collision-No Inj,I205 W / I5 S I205 W Con,Stockton FSP,,,37.767231,-121.334115,10,77,,205,W,R12.87,13.8,,11,
17691686,SAHB,180102,01/02/2018 05:58:00,1182-Trfc Collision-No Inj,Sr99 N / Hammer Ln Ofr,Stockton,,,38.01856,-121.25808,10,77,,99,N,22.79,258.6,,24,
17691712,SAHB,180102,01/02/2018 06:28:00,1182-Trfc Collision-No Inj,I5 S / I5 S I205 W Con,Tracy,,,37.770009,-121.328246,10,77,,5,S,R12.908,458.4,,1,
17691713,SAHB,180102,01/02/2018 06:23:00,1125-Traffic Hazard,Sr99 N / Peltier Rd Onr,Stockton,,,38.191818,-121.262668,10,77,,99,N,34.79,270.6,,7,
17691824,SAHB,180102,01/02/2018 07:51:00,ANIMAL-Live or Dead Animal,Sr99 S / Mariposa Rd Ofr,Stockton,,,37.935383,-121.234306,10,77,,99,S,16.815,252.6,,10,
17691991,SAHB,180102,01/02/2018 10:00:00,ANIMAL-Live or Dead Animal,Sr4 W Ofr / W Charter Way,Stockton,,,37.936535,-121.298816,10,77,,4,W,15.834,61.856,,9,
17691992,SAHB,180102,01/02/2018 09:59:00,1125A-Animal Hazard,Sr99 N / Mariposa Rd Ofr,Stockton,,,37.932786,-121.23382,10,77,,99,N,16.59,252.4,,21,
17691994,LAHB,180102,01/02/2018 10:02:00,1125A-Animal Hazard,Sr99 N / Turlock Rest Area,Modesto,,,37.465608,-120.82704,10,47,,99,N,R0.348,211.1,,87,
17691999,SAHB,180102,01/02/2018 10:08:00,1182-Trfc Collision-No Inj,I5 S / Alpine Ave Ofr,Stockton,,,37.975,-121.339819,10,77,,5,S,29.308,474.8,,51,
17692082,SAHB,180102,01/02/2018 11:07:00,1182-Trfc Collision-No Inj,Jack Tone Rd N Onr / Sr99 S,Stockton,,,37.749163,-121.137719,10,77,,99,S,2.015,237.8,,26,
17692098,LAHB,180102,01/02/2018 11:12:00,1182-Trfc Collision-No Inj,Sr99 S / 5th St Onr,Modesto,,,37.631102,-120.998086,10,99,48354,99,S,R15.365,226.4,,35,
17692122,SAHB,180102,01/02/2018 11:29:00,1182-Trfc Collision-No Inj,I205 E / N Macarthur Dr Ofr,Tracy,,,37.763528,-121.418744,10,77,80238,205,E,R7.87,8.8,,9,
17692175,SAHB,180102,01/02/2018 11:58:00,1125-Traffic Hazard,I580 E / Mountain House Pkwy Ofr,Tracy,,,37.722096,-121.538496,10,77,,580,E,13.804,14.4,,4,
17692220,SAHB,180102,01/02/2018 12:23:00,1125-Traffic Hazard,I205 E / I205 E I5 N Con,Tracy,,,37.766866,-121.33394,10,77,,205,E,R12.47,13.4,,38,
17692250,SAHB,180102,01/02/2018 12:43:00,1125A-Animal Hazard,Main St Onr / Sr120 W,Stockton,,,37.783525,-121.221515,10,77,,120,W,R4.993,4.5,,23,
17692359,LAHB,180102,01/02/2018 13:48:00,1125-Traffic Hazard,SR99 N / SHANKS RD OFR,Merced,,,37.434401,-120.779687,10,47,,99,N,R34.15,207.6,,22,
17692424,LAHB,180102,01/02/2018 14:15:00,1125-Traffic Hazard,Sr152 / I5 N Sr152 E Con,Los Banos,,,37.05657,-120.965403,10,47,,5,N,17.375,402.4,,4,
17692477,SAHB,180102,01/02/2018 14:48:00,1183-Trfc Collision-Unkn Inj,I5 N / March Ln Ofr,Stockton,,,37.980455,-121.341645,10,77,,5,N,29.708,475.2,,60,
17692478,SAHB,180102,01/02/2018 14:46:00,1182-Trfc Collision-No Inj,Sr99 S / Sr12 E Ofr,Stockton,,,38.137312,-121.257843,10,77,42202,99,S,30.915,266.7,,136,
17692535,LAHB,180102,01/02/2018 15:13:00,CFIRE-Car Fire,Sr99 S / Turlock Rest Area,Modesto,,,37.465072,-120.827381,10,99,,99,S,R0.273,211,,6,
17692542,SAHB,180102,01/02/2018 15:13:00,1182-Trfc Collision-No Inj,I5 N / ALPINE AVE ONR,Stockton,,,37.974321,-121.339207,10,77,,5,N,29.308,474.8,,5,
17693091,LAHB,180102,01/02/2018 19:49:00,CZP-Assist with Construction,Sr99 N / W 16th St,Merced,,,37.310134,-120.511843,10,47,46898,99,N,16.554,189.9,,257,
17693100,SAHB,180102,01/02/2018 19:59:00,1125-Traffic Hazard,Sr99 N / Cherokee Rd Ofr,Stockton,,,37.992344,-121.252722,10,77,,99,N,20.89,256.7,,1,
17693167,SAHB,180102,01/02/2018 21:09:00,ANIMAL-Live or Dead Animal,French Camp Rd Onr / I5 N,ST,,,37.900543,-121.284926,10,77,,5,N,R22.808,468.3,,14,
17693265,SAHB,180102,01/02/2018 23:21:00,1179-Trfc Collision-1141 Enrt,I205 E / N Macarthur Dr Ofr,Tracy,,,37.763528,-121.418744,10,77,80238,205,E,R7.87,8.8,,199,
17693266,SAHB,180102,01/02/2018 23:18:00,1179-Trfc Collision-1141 Enrt,Sr99 S / Jahant Rd Ofr,Stockton,,,38.207594,-121.26403,10,77,,99,S,35.815,271.6,,280,
17693290,SAHB,180103,01/02/2018 23:59:00,1125-Traffic Hazard,I5 N / Benjamin Holt Dr Ofr,Stockton,,,38.001559,-121.349978,10,77,,5,N,31.208,476.7,,31,
17693391,SAHB,180103,01/03/2018 03:55:00,1125-Traffic Hazard,I205 E / Mountain House Pkwy Onr,Tracy,,,37.742325,-121.530139,10,77,,205,E,1.47,2.4,,,
17693424,LAHB,180103,01/03/2018 05:21:00,1125-Traffic Hazard,Sr99 N / N Franklin Rd Ofr,Merced,,,37.320394,-120.539296,10,47,,99,N,18.254,191.6,,17,
17693439,SAHB,180103,01/03/2018 05:41:00,1179-Trfc Collision-1141 Enrt,Corral Hollow Rd Ofr / I580 W,Tracy,,,37.670436,-121.453975,10,77,,580,W,7.904,8.5,,24,
17693441,LAHB,180103,01/03/2018 05:39:00,1183-Trfc Collision-Unkn Inj,I5 N / I5 N Sr152 W Con,Los Banos,,,37.056208,-120.969074,10,47,,5,N,17.575,402.6,,244,
17693473,SAHB,180103,01/03/2018 06:12:00,20002-Hit and Run No Injuries,I5 S / I5 S Sr120 E Con,Stockton,,,37.788277,-121.302606,10,77,40704,5,S,R14.808,460.3,,47,
17693486,SAHB,180103,01/03/2018 06:28:00,1125-Traffic Hazard,Sr132 / Sr132 E Ofr,Tracy,,,37.637706,-121.338906,10,77,,132,E,3.462,4.2,,41,
17693570,LAHB,180103,01/03/2018 07:23:00,1125-Traffic Hazard,Sr99 S / Kansas Ave Ofr,Modesto,,,37.64877,-121.019889,10,99,48354,99,S,R17.065,228.1,,6,
17693612,SAHB,180103,01/03/2018 07:53:00,1183-Trfc Collision-Unkn Inj,I5 S / Mathews Rd Ofr,Stockton,,,37.885382,-121.279791,10,77,,5,S,R21.708,467.2,,20,
17693633,SAHB,180103,01/03/2018 08:02:00,1125-Traffic Hazard,I5 N / Pershing Ave Ofr,Stockton,,,37.953572,-121.309468,10,77,75000,5,N,26.808,472.3,,15,
17693834,LAHB,180103,01/03/2018 09:56:00,1125A-Animal Hazard,I5 S / Sperry Ave Ofr,Modesto,,,37.465909,-121.182861,10,99,,5,S,16.063,433.5,,17,
17693852,SAHB,180103,01/03/2018 10:10:00,1125-Traffic Hazard,I5 N / Walnut Grove Rd Ofr,Stockton,,,38.222544,-121.428123,10,77,,5,N,47.308,492.8,,3,
17693899,LAHB,180103,01/03/2018 10:42:00,1125A-Animal Hazard,Sr152 W I5 S Con / I5 S,Los Banos,,,37.057218,-120.970528,10,47,,152,W,13.791,61.7,,52,
17693915,SAHB,180103,01/03/2018 10:49:00,1125-Traffic Hazard,I5 S / Roth Rd Ofr,Stockton,,,37.859635,-121.281215,10,77,,5,S,R19.908,465.4,,,
17693961,SAHB,180103,01/03/2018 11:15:00,BREAK-Traffic Break,Sr99 S / Sr4 E,Stockton,,,37.951323,-121.238085,10,77,,99,S,17.915,253.7,,3,
17694071,SAHB,180103,01/03/2018 12:22:00,1125-Traffic Hazard,Wilson Way Onr / Sr4 W,Stockton,,,37.952852,-121.274763,10,77,75000,4,W,R17.496,65.014,,12,
17694075,LAHB,180103,01/03/2018 12:20:00,1125A-Animal Hazard,I5 S / 888,Los Banos,,,37.128367,-121.031493,10,47,,5,S,23.64,408.6,,2,
17694128,SAHB,180103,01/03/2018 12:53:00,BREAK-Traffic Break,Sr99 N / S Golden Gate Ave Onr,Stockton,,,37.948304,-121.23662,10,77,,99,N,17.69,253.5,,0,
17694142,LAHB,180103,01/03/2018 12:58:00,1125-Traffic Hazard,Sr99 S / Le Grand Rd,Merced,,,37.225606,-120.375171,10,47,,99,S,6.779,180.1,,53,
17694164,LAHB,180103,01/03/2018 13:04:00,1125A-Animal Hazard,I5 N / 887,Los Banos,,,37.128422,-121.030937,10,47,,5,N,23.575,408.6,,11,
17694270,SAHB,180103,01/03/2018 14:07:00,1125-Traffic Hazard,Sr99 S / Arch Rd Ofr,Stockton,,,37.908128,-121.224383,10,77,,99,S,14.815,250.6,,2,
17694280,SAHB,180103,01/03/2018 14:12:00,ANIMAL-Live or Dead Animal,I5 S / French Camp Rd Ofr,Stockton,,,37.900716,-121.285319,10,77,,5,S,R22.808,468.3,,2,
17694281,SAHB,180103,01/03/2018 14:09:00,ANIMAL-Live or Dead Animal,Sr99 N / Morada Ln Onr,Stockton,,,38.039102,-121.258361,10,77,,99,N,24.19,260,,4,
17694296,SAHB,180103,01/03/2018 14:14:00,ANIMAL-Live or Dead Animal,Sr120 E / Airport Way Ofr,Stockton,,,37.783044,-121.258012,10,77,,120,E,R3.093,2.6,,1,
17694327,LAHB,180103,01/03/2018 14:30:00,1183-Trfc Collision-Unkn Inj,Sr152 / I5 N Sr152 E Con,Los Banos,,,37.05657,-120.965403,10,47,,5,N,17.375,402.4,,142,
17694375,LAHB,180103,01/03/2018 14:58:00,1125-Traffic Hazard,SR99 S / WHITMORE AVE OFR,Modesto,,,37.593817,-120.9596,10,99,12524,99,S,R11.865,222.9,,14,
17694376,LAHB,180103,01/03/2018 14:55:00,1125A-Animal Hazard,Sr99 N / Hammett Rd Onr,Modesto,,,37.727911,-121.106369,10,99,,99,N,R24.44,235.5,,7,
17694387,LAHB,180103,01/03/2018 14:57:00,1125-Traffic Hazard,Sr99 S / Mitchell Rd Ofr,Modesto,,,37.578639,-120.942303,10,99,,99,S,R10.465,221.5,,2,
17694478,SAHB,180103,01/03/2018 15:42:00,1183-Trfc Collision-Unkn Inj,I5 N / Pershing Ave Ofr,Stockton,,,37.953572,-121.309468,10,77,75000,5,N,26.808,472.3,,41,
17694522,SAHB,180103,01/03/2018 16:00:00,1183-Trfc Collision-Unkn Inj,I205 E / N Tracy Blvd Ofr,Tracy,,,37.762651,-121.439953,10,77,,205,E,R6.77,7.7,,3,
17694628,SAHB,180103,01/03/2018 16:51:00,1125-Traffic Hazard,Sr99 S / Sr4 E Sr99 S Con,Stockton,,,37.957462,-121.240585,10,77,,99,S,18.415,254.2,,14,
17694649,SAHB,180103,01/03/2018 17:01:00,20002-Hit and Run No Injuries,I205 E / 11th St Ofr,Tracy,,,37.740676,-121.504185,10,77,,205,E,2.87,3.8,,25,
17694682,SAHB,180103,01/03/2018 17:11:00,1125-Traffic Hazard,I5 S / Xtown,Stockton,,,37.948333,-121.300833,10,77,75000,5,S,26.208,471.7,,5,
17694800,SAHB,180103,01/03/2018 17:58:00,1125A-Animal Hazard,I5 S / French Camp Rd Onr,Stockton,,,37.893537,-121.282725,10,77,,5,S,R22.308,467.8,,0,
17695175,SAHB,180103,01/03/2018 21:52:00,1125-Traffic Hazard,I5 N / Monte Diablo Ave Ofr,Stockton,,,37.956277,-121.323118,10,77,75000,5,N,27.608,473.1,,,
17695186,SAHB,180103,01/03/2018 21:57:00,1183-Trfc Collision-Unkn Inj,Sr4 W / Wilson Way Onr,Stockton,,,37.952852,-121.274763,10,77,75000,4,W,R17.496,65.014,,14,
17695214,LAHB,180103,01/03/2018 22:14:00,1183-Trfc Collision-Unkn Inj,Sr99 N / Mitchell Rd Ofr,Modesto,,,37.572975,-120.935562,10,99,,99,N,R9.94,221,,50,
17695242,LAHB,180103,01/03/2018 22:43:00,1125-Traffic Hazard,Sr99 S / Sr219,Modesto,,,37.709004,-121.081217,10,99,,99,S,R22.565,233.6,,25,
17695260,LAHB,180103,01/03/2018 22:55:00,1125-Traffic Hazard,Sr99 S / North Briggsmore Ave Onr,Modesto,,,37.663849,-121.028415,10,99,,99,S,M18.265,229.3,,2,
17695265,LAHB,180103,01/03/2018 22:59:00,1125-Traffic Hazard,Sr99 N / Bradbury Rd,Merced,,,37.448731,-120.797104,10,47,,99,N,R35.65,209.1,,3,
17695359,SAHB,180104,01/04/2018 01:03:00,1179-Trfc Collision-1141 Enrt,Sr99 N / Sr12 W Ofr,Stockton,,,38.113088,-121.258492,10,77,,99,N,29.29,265.1,,44,
17695363,SAHB,180104,01/04/2018 01:04:00,1182-Trfc Collision-No Inj,0 I205 E I5 N Con,Tracy,,,37.770905,-121.324838,10,77,,205,E,R12.97,13.9,,52,
17695367,SAHB,180104,01/04/2018 01:12:00,1183-Trfc Collision-Unkn Inj,I205 E / Tom Paine Slough,Tracy,,,37.765278,-121.348611,10,77,,205,E,R11.67,12.6,,14,
17695387,LAHB,180104,01/04/2018 01:42:00,1183-Trfc Collision-Unkn Inj,Sr99 S / E Childs Ave Ofr,Merced,,,37.290736,-120.46082,10,47,46898,99,S,13.379,186.7,,99,
17695401,SAHB,180104,01/04/2018 02:07:00,1179-Trfc Collision-1141 Enrt,I5 S / Eighth St Ofr,Stockton,,,37.930659,-121.296045,10,77,75000,5,S,24.908,470.4,,55,
17695432,LAHB,180104,01/04/2018 03:15:00,1125-Traffic Hazard,Sr99 N / Collier Rd Ofr,Merced,,,37.405365,-120.74769,10,47,,99,N,R31.554,204.9,,34,
17695488,LAHB,180104,01/04/2018 05:20:00,1182-Trfc Collision-No Inj,Sr99 N / Le Grand Rd,Merced,,,37.225807,-120.374911,10,47,,99,N,6.854,180.2,,9,
17695500,SAHB,180104,01/04/2018 05:35:00,1125-Traffic Hazard,Sr120 E / Sr99 N,Stockton,,,37.792623,-121.189947,10,77,45484,120,E,6.245,6.7,,7,
